hour,PULocationID,dayofweek,demanda
7,125,1,2.78
7,125,2,3.01
7,125,3,3.01
7,125,4,2.2
7,125,5,0.35
7,125,6,0.12
7,127,1,0.12
7,127,3,0.23
7,128,4,0.12
7,137,0,7.3
7,137,1,8.23
7,137,2,8.34
7,137,3,10.08
7,137,4,6.95
7,137,5,4.52
7,137,6,5.56
7,140,0,14.83
7,140,1,19.81
7,140,2,19.58
7,140,3,19.93
7,140,4,14.48
7,140,5,5.21
7,140,6,5.33
7,141,0,15.3
7,141,1,21.32
7,141,2,22.48
7,141,3,20.74
7,141,4,17.96
7,141,5,7.42
7,141,6,6.03
7,142,0,13.09
7,142,1,14.25
7,142,2,17.27
7,142,3,19.0
7,142,4,12.51
7,142,5,6.72
7,142,6,5.1
7,143,0,10.08
7,143,1,11.12
7,143,2,11.01
7,143,3,9.73
7,143,4,8.69
7,143,5,2.67
7,143,6,1.51
7,144,0,0.23
7,144,1,1.16
7,144,2,0.58
7,144,3,0.81
7,144,4,0.7
7,144,5,0.7
7,144,6,0.58
7,148,0,1.16
7,148,1,0.35
7,148,2,0.81
7,148,3,1.62
7,148,4,1.27
7,148,5,1.51
7,148,6,0.7
7,151,0,8.0
7,151,1,9.27
7,151,2,9.5
7,151,3,8.11
7,151,4,7.88
7,151,5,2.9
7,151,6,2.9
7,152,0,0.7
7,152,1,0.58
7,152,2,0.7
7,152,3,1.04
7,152,4,0.58
7,152,5,0.23
7,153,1,0.12
7,158,0,1.27
7,158,1,1.97
7,158,2,2.32
7,158,3,2.55
7,158,4,1.85
7,158,5,0.23
7,158,6,0.23
7,161,0,13.33
7,161,1,14.72
7,161,2,18.77
7,161,3,14.83
7,161,4,9.85
7,161,5,6.37
7,161,6,4.98
7,162,0,19.81
7,162,1,27.0
7,162,2,26.19
7,162,3,29.43
7,162,4,18.08
7,162,5,8.46
7,162,6,6.26
7,163,0,8.69
7,163,1,11.7
7,163,2,10.54
7,163,3,10.89
7,163,4,8.34
7,163,5,3.36
7,163,6,3.59
7,164,0,8.11
7,164,1,7.76
7,164,2,8.46
7,164,3,8.69
7,164,4,6.84
7,164,5,3.48
7,164,6,4.17
7,166,0,3.48
7,166,1,3.24
7,166,2,3.24
7,166,3,5.56
7,166,4,3.71
7,166,5,1.85
7,166,6,0.93
7,170,0,15.53
7,170,1,17.96
7,170,2,18.66
7,170,3,21.9
7,170,4,15.76
7,170,5,6.72
7,170,6,4.98
7,186,0,36.27
7,186,1,40.56
7,186,2,46.93
7,186,3,44.5
7,186,4,29.66
7,186,5,7.53
7,186,6,5.79
7,209,0,0.23
7,209,1,0.58
7,209,2,0.23
7,209,3,0.46
7,209,4,0.46
7,209,6,0.23
7,211,0,1.04
7,211,1,1.27
7,211,2,1.16
7,211,3,1.04
7,211,4,0.93
7,211,5,1.04
7,211,6,0.58
7,224,0,1.85
7,224,1,0.81
7,224,2,1.85
7,224,3,1.51
7,224,4,1.27
7,224,5,0.46
7,224,6,0.35
7,229,0,14.37
7,229,1,15.53
7,229,2,17.96
7,229,3,15.3
7,229,4,14.6
7,229,5,5.21
7,229,6,3.01
7,230,0,11.01
7,230,1,11.24
7,230,2,15.76
7,230,3,14.37
7,230,4,9.97
7,230,5,8.34
7,230,6,10.2
7,231,0,5.68
7,231,1,8.23
7,231,2,7.07
7,231,3,7.42
7,231,4,4.98
7,231,5,1.51
7,231,6,0.93
7,232,0,0.12
7,232,1,0.12
7,232,2,0.46
7,232,3,0.12
7,232,5,0.46
7,232,6,0.12
7,233,0,4.4
7,233,1,6.6
7,233,2,7.3
7,233,3,7.07
7,233,4,6.49
7,233,5,3.59
7,233,6,3.36
7,234,0,7.42
7,234,1,9.5
7,234,2,8.34
7,234,3,7.53
7,234,4,8.23
7,234,5,3.36
7,234,6,2.09
7,236,0,35.23
7,236,1,42.29
7,236,2,45.89
7,236,3,45.19
7,236,4,33.6
7,236,5,9.39
7,236,6,6.6
7,237,0,26.42
7,237,1,27.46
7,237,2,31.75
7,237,3,27.23
7,237,4,22.48
7,237,5,6.14
7,237,6,7.18
7,238,0,16.11
7,238,1,17.27
7,238,2,20.63
7,238,3,20.39
7,238,4,18.66
7,238,5,4.75
7,238,6,6.72
7,239,0,16.8
7,239,1,17.96
7,239,2,17.5
7,239,3,19.0
7,239,4,21.55
7,239,5,6.03
7,239,6,5.91
7,243,0,0.12
7,243,1,0.12
7,243,2,0.23
7,243,4,0.23
7,244,0,0.7
7,244,1,1.04
7,244,2,1.04
7,244,3,0.7
7,244,4,1.04
7,244,5,0.35
7,244,6,0.58
7,246,0,3.48
7,246,1,3.94
7,246,2,4.06
7,246,3,4.29
7,246,4,2.67
7,246,5,1.16
7,246,6,0.58
7,249,0,7.07
7,249,1,8.46
7,249,2,11.59
7,249,3,9.27
7,249,4,6.14
7,249,5,2.32
7,249,6,2.78
7,261,0,0.46
7,261,1,1.39
7,261,2,1.62
7,261,3,1.16
7,261,4,0.58
7,261,5,0.58
7,261,6,0.58
7,262,0,17.5
7,262,1,21.09
7,262,2,23.06
7,262,3,23.06
7,262,4,16.92
7,262,5,5.33
7,262,6,4.98
7,263,0,14.83
7,263,1,15.87
7,263,2,18.42
7,263,3,17.38
7,263,4,17.96
7,263,5,8.34
7,263,6,5.79
8,4,0,0.46
8,4,1,0.46
8,4,2,0.46
8,4,3,0.58
8,4,4,0.12
8,4,5,0.35
8,4,6,0.12
8,12,1,0.23
8,12,4,0.12
8,12,6,0.12
8,13,0,5.33
8,13,1,8.46
8,13,2,7.53
8,13,3,7.42
8,13,4,4.4
8,13,5,1.16
8,13,6,1.85
8,24,0,2.67
8,24,1,3.59
8,24,2,5.91
8,24,3,5.21
8,24,4,4.4
8,24,5,1.04
8,24,6,1.62
8,41,0,2.78
8,41,1,3.36
8,41,2,3.59
8,41,3,4.17
8,41,4,3.59
8,41,5,1.97
8,41,6,1.51
8,42,0,0.93
8,42,1,0.93
8,42,2,0.58
8,42,3,1.62
8,42,4,0.46
8,42,5,0.46
8,42,6,0.46
8,43,0,5.56
8,43,1,10.54
8,43,2,13.33
8,43,3,12.05
8,43,4,10.43
8,43,5,4.17
8,43,6,5.1
8,45,0,0.7
8,45,1,0.35
8,45,2,0.12
8,45,3,0.35
8,45,4,0.12
8,45,5,0.12
8,45,6,0.58
8,48,0,18.77
8,48,1,18.89
8,48,2,19.93
8,48,3,21.55
8,48,4,18.66
8,48,5,14.72
8,48,6,11.36
8,50,0,5.33
8,50,1,6.95
8,50,2,6.49
8,50,3,6.03
8,50,4,5.56
8,50,5,3.36
8,50,6,4.4
8,68,0,16.8
8,68,1,19.47
8,68,2,19.35
8,68,3,19.58
8,68,4,15.06
8,68,5,10.54
8,68,6,4.75
8,74,0,1.62
8,74,1,1.97
8,74,2,2.2
8,74,3,1.85
8,74,4,2.2
8,74,5,1.16
8,74,6,1.39
8,75,0,5.1
8,75,1,7.53
8,75,2,5.33
8,75,3,6.26
8,75,4,7.42
8,75,5,5.91
8,75,6,3.24
8,79,0,9.85
8,79,1,13.44
8,79,2,13.44
8,79,3,12.98
8,79,4,10.2
8,79,5,5.56
8,79,6,4.52
8,87,0,2.09
8,87,1,3.24
8,87,2,3.71
8,87,3,3.36
8,87,4,2.67
8,87,5,1.39
8,87,6,2.09
8,88,0,0.58
8,88,1,1.27
8,88,2,1.16
8,88,3,0.81
8,88,4,1.04
8,88,5,0.23
8,88,6,0.46
8,90,0,9.27
8,90,1,10.08
8,90,2,12.75
8,90,3,12.28
8,90,4,10.78
8,90,5,5.79
8,90,6,5.1
8,100,0,12.51
8,100,1,14.25
8,100,2,15.53
8,100,3,16.22
8,100,4,9.73
8,100,5,6.03
8,100,6,5.91
8,107,0,15.53
8,107,1,21.78
8,107,2,22.6
8,107,3,21.9
8,107,4,15.53
8,107,5,9.5
8,107,6,6.95
8,113,0,8.46
8,113,1,12.51
8,113,2,12.4
8,113,3,11.59
8,113,4,8.34
8,113,5,3.59
8,113,6,2.55
8,114,0,2.43
8,114,1,4.17
8,114,2,3.24
8,114,3,4.06
8,114,4,3.48
8,114,5,1.97
8,114,6,1.74
8,116,0,1.85
8,116,1,1.16
8,116,2,1.97
8,116,3,2.2
8,116,4,1.39
8,116,5,0.81
8,116,6,0.12
8,125,0,3.94
8,125,1,4.29
8,125,2,4.17
8,125,3,5.33
8,125,4,2.9
8,125,5,2.09
8,125,6,1.74
8,127,2,0.12
8,127,4,0.12
8,127,5,0.12
8,137,0,8.92
8,137,1,10.54
8,137,2,9.73
8,137,3,12.17
8,137,4,8.69
8,137,5,4.87
8,137,6,3.01
8,140,0,24.68
8,140,1,27.46
8,140,2,34.65
8,140,3,32.79
8,140,4,26.19
8,140,5,8.11
8,140,6,6.37
8,141,0,19.93
8,141,1,25.38
8,141,2,27.35
8,141,3,27.93
8,141,4,24.1
8,141,5,14.72
8,141,6,9.73
8,142,0,23.75
8,142,1,22.94
8,142,2,28.04
8,142,3,30.48
8,142,4,19.58
8,142,5,10.2
8,142,6,9.73
8,143,0,12.51
8,143,1,14.14
8,143,2,13.33
8,143,3,17.38
8,143,4,11.82
8,143,5,6.95
8,143,6,3.82
8,144,0,1.27
8,144,1,2.09
8,144,2,2.43
8,144,3,3.01
8,144,4,1.39
8,144,5,0.7
8,144,6,1.51
8,148,0,1.51
8,148,1,1.85
8,148,2,2.2
8,148,3,1.97
8,148,4,1.85
8,148,5,1.85
8,148,6,1.62
8,151,0,8.69
8,151,1,11.24
8,151,2,12.51
8,151,3,11.12
8,151,4,11.7
8,151,5,4.98
8,151,6,4.52
8,152,0,1.27
8,152,1,0.46
8,152,2,0.58
8,152,3,0.81
8,152,4,0.7
8,152,5,0.23
8,152,6,0.12
8,158,0,2.9
8,158,1,4.29
8,158,2,6.37
8,158,3,4.52
8,158,4,2.67
8,158,5,1.51
8,158,6,1.04
8,161,0,22.02
8,161,1,25.84
8,161,2,27.58
8,161,3,31.52
8,161,4,15.76
8,161,5,9.27
8,161,6,10.2
8,162,0,30.48
8,162,1,35.57
8,162,2,33.6
8,162,3,37.2
8,162,4,24.91
8,162,5,11.36
8,162,6,11.47
8,163,0,15.3
8,163,1,14.25
8,163,2,15.76
8,163,3,19.0
8,163,4,14.37
8,163,5,9.27
8,163,6,11.01
8,164,0,10.78
8,164,1,10.31
8,164,2,15.53
8,164,3,15.18
8,164,4,10.08
8,164,5,7.42
8,164,6,5.68
8,166,0,4.75
8,166,1,6.49
8,166,2,6.49
8,166,3,5.79
8,166,4,5.21
8,166,5,2.78
8,166,6,2.9
8,170,0,21.9
8,170,1,27.46
8,170,2,30.82
8,170,3,31.98
8,170,4,25.49
8,170,5,9.97
8,170,6,9.39
8,186,0,36.04
8,186,1,50.98
8,186,2,44.61
8,186,3,49.71
8,186,4,28.97
8,186,5,11.94
8,186,6,8.23
8,209,0,0.46
8,209,1,1.04
8,209,2,1.51
8,209,3,1.16
8,209,4,0.46
8,209,5,0.58
8,209,6,0.81
8,211,0,2.78
8,211,1,1.97
8,211,2,1.85
8,211,3,2.43
8,211,4,2.55
8,211,5,1.16
8,211,6,1.39
8,224,0,1.39
8,224,1,1.85
8,224,2,1.27
8,224,3,0.93
8,224,4,0.93
8,224,5,1.04
8,224,6,0.35
8,229,0,14.95
8,229,1,23.75
8,229,2,20.74
8,229,3,23.17
8,229,4,20.63
8,229,5,10.43
8,229,6,8.57
8,230,0,17.27
8,230,1,15.3
8,230,2,20.86
8,230,3,21.32
8,230,4,15.87
8,230,5,12.51
8,230,6,14.14
8,231,0,9.5
8,231,1,10.78
8,231,2,11.7
8,231,3,11.01
8,231,4,7.88
8,231,5,3.36
8,231,6,1.85
8,232,1,0.23
8,232,2,0.58
8,232,3,0.58
8,232,4,0.23
8,232,5,0.23
8,232,6,0.12
8,233,0,12.63
8,233,1,12.51
8,233,2,13.56
8,233,3,14.48
8,233,4,12.75
8,233,5,4.98
8,233,6,6.95
8,234,0,11.59
8,234,1,17.03
8,234,2,15.18
8,234,3,17.84
8,234,4,13.21
8,234,5,6.03
8,234,6,3.94
8,236,0,45.08
8,236,1,53.77
8,236,2,62.69
8,236,3,56.55
8,236,4,49.02
8,236,5,15.64
8,236,6,12.4
8,237,0,38.47
8,237,1,45.08
8,237,2,49.83
8,237,3,42.87
8,237,4,34.53
8,237,5,14.14
8,237,6,10.08
8,238,0,25.84
8,238,1,30.82
8,238,2,27.0
8,238,3,26.54
8,238,4,24.33
8,238,5,12.28
8,238,6,10.08
8,239,0,26.19
8,239,1,26.65
8,239,2,25.96
8,239,3,27.93
8,239,4,22.94
8,239,5,13.44
8,239,6,11.47
8,243,1,0.35
8,243,2,0.12
8,243,4,0.12
8,243,5,0.12
8,243,6,0.12
8,244,0,0.93
8,244,1,1.16
8,244,2,0.81
8,244,3,1.51
8,244,4,0.93
8,244,5,0.35
8,244,6,0.46
8,246,0,7.42
8,246,1,7.42
8,246,2,9.85
8,246,3,7.88
8,246,4,5.45
8,246,5,2.32
8,246,6,2.43
8,249,0,9.85
8,249,1,12.17
8,249,2,15.3
8,249,3,15.3
8,249,4,10.31
8,249,5,4.63
8,249,6,3.36
8,261,0,1.74
8,261,1,2.2
8,261,2,2.67
8,261,3,2.2
8,261,4,1.04
8,261,5,2.09
8,261,6,1.74
8,262,0,21.44
8,262,1,24.8
8,262,2,22.71
8,262,3,25.03
8,262,4,22.6
8,262,5,9.62
8,262,6,6.72
8,263,0,18.08
8,263,1,20.51
8,263,2,22.13
8,263,3,19.35
8,263,4,19.24
8,263,5,10.2
8,263,6,8.69
9,4,0,0.12
9,4,1,0.7
9,4,2,0.46
9,4,3,0.46
9,4,4,0.23
9,4,5,0.12
9,4,6,0.12
9,12,0,0.12
9,12,3,0.35
9,12,4,0.23
9,12,6,0.12
9,13,0,3.94
9,13,1,6.84
9,13,2,7.53
9,13,3,6.6
9,13,4,3.71
9,13,5,2.2
9,13,6,2.67
9,24,0,3.24
9,24,1,2.9
9,24,2,3.59
9,24,3,2.9
9,24,4,3.01
9,24,5,2.78
9,24,6,3.94
9,41,0,3.13
9,41,1,2.43
9,41,2,2.43
9,41,3,2.55
9,41,4,3.01
9,41,5,1.62
9,41,6,2.55
9,42,0,0.7
9,42,1,0.46
9,42,2,0.81
9,42,3,0.46
9,42,4,0.46
9,42,5,1.04
9,42,6,1.04
9,43,0,10.43
9,43,1,13.33
9,43,2,14.14
9,43,3,14.14
9,43,4,9.97
9,43,5,8.69
9,43,6,7.88
9,45,0,0.58
9,45,1,0.35
9,45,2,1.62
9,45,3,0.7
9,45,4,0.35
9,45,5,0.23
9,45,6,0.7
9,48,0,19.24
9,48,1,22.36
9,48,2,22.71
9,48,3,23.87
9,48,4,22.02
9,48,5,18.31
9,48,6,12.17
9,50,0,5.68
9,50,1,7.42
9,50,2,7.18
9,50,3,7.3
9,50,4,5.68
9,50,5,5.68
9,50,6,5.79
9,68,0,18.89
9,68,1,19.81
9,68,2,20.16
9,68,3,20.39
9,68,4,15.87
9,68,5,13.9
9,68,6,9.97
9,74,0,3.36
9,74,1,2.2
9,74,2,1.97
9,74,3,1.97
9,74,4,2.09
9,74,5,2.55
9,74,6,1.97
9,75,0,5.68
9,75,1,5.45
9,75,2,7.07
9,75,3,4.63
9,75,4,5.91
9,75,5,5.33
9,75,6,5.68
9,79,0,10.78
9,79,1,12.17
9,79,2,13.33
9,79,3,13.9
9,79,4,11.59
9,79,5,7.88
9,79,6,7.65
9,87,0,3.36
9,87,1,4.4
9,87,2,3.01
9,87,3,4.29
9,87,4,3.13
9,87,5,1.97
9,87,6,2.09
9,88,0,0.93
9,88,1,0.58
9,88,2,1.27
9,88,3,1.39
9,88,4,1.62
9,88,5,0.46
9,88,6,1.04
9,90,0,11.01
9,90,1,13.33
9,90,2,13.09
9,90,3,14.6
9,90,4,11.36
9,90,5,10.2
9,90,6,8.34
9,100,0,13.21
9,100,1,15.3
9,100,2,16.45
9,100,3,15.64
9,100,4,12.4
9,100,5,10.31
9,100,6,11.01
9,107,0,14.02
9,107,1,20.86
9,107,2,21.9
9,107,3,23.06
9,107,4,19.93
9,107,5,12.28
9,107,6,12.17
9,113,0,9.27
9,113,1,10.08
9,113,2,13.21
9,113,3,13.33
9,113,4,10.54
9,113,5,7.18
9,113,6,3.36
9,114,0,3.71
9,114,1,4.4
9,114,2,4.29
9,114,3,3.94
9,114,4,4.75
9,114,5,4.06
9,114,6,3.01
9,116,0,1.04
9,116,1,0.58
9,116,2,0.58
9,116,3,0.93
9,116,4,0.35
9,116,5,0.58
9,116,6,0.46
9,120,6,0.12
9,125,0,2.55
9,125,1,5.1
9,125,2,3.82
9,125,3,3.59
9,125,4,4.29
9,125,5,1.85
9,125,6,2.09
9,127,4,0.23
9,127,5,0.12
9,137,0,8.46
9,137,1,9.5
9,137,2,9.73
9,137,3,11.36
9,137,4,9.39
9,137,5,5.56
9,137,6,6.84
9,140,0,22.36
9,140,1,31.4
9,140,2,30.82
9,140,3,28.16
9,140,4,25.26
9,140,5,15.3
9,140,6,10.89
9,141,0,22.6
9,141,1,24.68
9,141,2,25.72
9,141,3,25.38
9,141,4,23.52
9,141,5,22.48
9,141,6,15.64
9,142,0,22.71
9,142,1,27.23
9,142,2,28.04
9,142,3,30.01
9,142,4,28.62
9,142,5,17.96
9,142,6,18.19
9,143,0,13.9
9,143,1,14.14
9,143,2,13.21
9,143,3,13.9
9,143,4,12.86
9,143,5,8.34
9,143,6,8.23
9,144,0,3.36
9,144,1,1.74
9,144,2,2.55
9,144,3,3.01
9,144,4,2.32
9,144,5,1.97
9,144,6,0.93
9,148,0,1.62
9,148,1,3.59
9,148,2,3.36
9,148,3,2.9
9,148,4,2.55
9,148,5,2.55
9,148,6,1.74
9,151,0,9.27
9,151,1,11.01
9,151,2,10.08
9,151,3,8.69
9,151,4,10.54
9,151,5,6.26
9,151,6,8.0
9,152,0,0.58
9,152,1,0.35
9,152,2,0.7
9,152,3,0.81
9,152,4,0.23
9,152,5,0.23
9,152,6,0.7
9,153,4,0.12
9,153,6,0.12
9,158,0,4.06
9,158,1,3.59
9,158,2,3.01
9,158,3,3.82
9,158,4,3.13
9,158,5,2.55
9,158,6,2.2
9,161,0,25.61
9,161,1,34.76
9,161,2,36.73
9,161,3,37.43
9,161,4,27.58
9,161,5,14.02
9,161,6,17.73
9,162,0,30.71
9,162,1,36.96
9,162,2,37.78
9,162,3,37.78
9,162,4,27.58
9,162,5,16.34
9,162,6,16.92
9,163,0,18.89
9,163,1,20.97
9,163,2,22.71
9,163,3,20.86
9,163,4,18.66
9,163,5,14.83
9,163,6,14.37
9,164,0,11.24
9,164,1,16.69
9,164,2,19.24
9,164,3,21.67
9,164,4,13.09
9,164,5,9.27
9,164,6,10.2
9,166,0,4.06
9,166,1,4.75
9,166,2,4.87
9,166,3,3.59
9,166,4,4.98
9,166,5,2.78
9,166,6,3.01
9,170,0,24.91
9,170,1,35.81
9,170,2,32.79
9,170,3,33.84
9,170,4,24.57
9,170,5,19.12
9,170,6,13.33
9,186,0,37.31
9,186,1,49.36
9,186,2,50.98
9,186,3,43.68
9,186,4,32.1
9,186,5,19.0
9,186,6,14.95
9,194,1,0.12
9,202,2,0.12
9,202,4,0.12
9,202,6,0.12
9,209,0,0.81
9,209,1,1.39
9,209,2,1.16
9,209,3,0.81
9,209,4,0.58
9,209,5,0.46
9,209,6,0.58
9,211,0,2.09
9,211,1,2.78
9,211,2,2.9
9,211,3,3.01
9,211,4,1.85
9,211,5,1.74
9,211,6,2.2
9,224,0,1.27
9,224,1,2.2
9,224,2,1.51
9,224,3,0.81
9,224,4,1.27
9,224,5,1.62
9,224,6,1.04
9,229,0,20.86
9,229,1,23.06
9,229,2,25.96
9,229,3,24.68
9,229,4,21.21
9,229,5,12.63
9,229,6,12.75
9,230,0,22.02
9,230,1,24.1
9,230,2,25.72
9,230,3,23.75
9,230,4,23.75
9,230,5,23.75
9,230,6,25.96
9,231,0,9.04
9,231,1,11.24
9,231,2,10.43
9,231,3,10.54
9,231,4,8.11
9,231,5,4.63
9,231,6,4.87
9,232,0,0.23
9,232,1,1.04
9,232,2,0.58
9,232,3,0.35
9,232,4,0.46
9,232,5,0.58
9,232,6,0.46
9,233,0,11.82
9,233,1,12.28
9,233,2,14.72
9,233,3,14.14
9,233,4,12.75
9,233,5,9.5
9,233,6,8.23
9,234,0,13.67
9,234,1,17.96
9,234,2,19.93
9,234,3,18.19
9,234,4,15.18
9,234,5,12.05
9,234,6,7.07
9,236,0,44.5
9,236,1,59.21
9,236,2,54.69
9,236,3,59.44
9,236,4,45.08
9,236,5,26.88
9,236,6,20.97
9,237,0,41.6
9,237,1,50.52
9,237,2,52.14
9,237,3,59.56
9,237,4,42.64
9,237,5,23.75
9,237,6,17.96
9,238,0,22.83
9,238,1,23.52
9,238,2,23.99
9,238,3,24.22
9,238,4,24.8
9,238,5,17.61
9,238,6,15.87
9,239,0,25.49
9,239,1,25.72
9,239,2,28.16
9,239,3,28.74
9,239,4,28.85
9,239,5,21.09
9,239,6,18.89
9,243,0,0.12
9,243,1,0.35
9,243,4,0.12
9,244,0,0.35
9,244,1,0.81
9,244,2,0.58
9,244,3,0.35
9,244,4,0.46
9,244,5,0.23
9,244,6,0.7
9,246,0,8.11
9,246,1,9.97
9,246,2,9.5
9,246,3,9.97
9,246,4,7.65
9,246,5,4.52
9,246,6,4.4
9,249,0,9.04
9,249,1,14.14
9,249,2,12.51
9,249,3,13.21
9,249,4,11.59
9,249,5,8.92
9,249,6,6.95
9,261,0,1.85
9,261,1,2.09
9,261,2,3.59
9,261,3,2.9
9,261,4,3.13
9,261,5,2.09
9,261,6,1.85
9,262,0,17.96
9,262,1,21.78
9,262,2,22.25
9,262,3,20.63
9,262,4,21.21
9,262,5,13.67
9,262,6,10.31
9,263,0,19.0
9,263,1,22.13
9,263,2,22.6
9,263,3,23.29
9,263,4,21.78
9,263,5,16.11
9,263,6,14.02
10,4,0,0.46
10,4,1,0.58
10,4,2,0.23
10,4,3,0.23
10,4,4,0.35
10,4,5,0.46
10,4,6,0.35
10,12,0,0.23
10,12,2,0.12
10,12,3,0.12
10,12,4,0.23
10,12,5,0.35
10,13,0,5.1
10,13,1,4.4
10,13,2,6.14
10,13,3,5.68
10,13,4,5.1
10,13,5,4.52
10,13,6,2.55
10,24,0,2.43
10,24,1,4.63
10,24,2,4.4
10,24,3,3.13
10,24,4,2.67
10,24,5,3.94
10,24,6,3.01
10,41,0,2.55
10,41,1,1.97
10,41,2,2.2
10,41,3,1.74
10,41,4,1.97
10,41,5,2.9
10,41,6,3.36
10,42,0,0.7
10,42,1,0.58
10,42,2,0.23
10,42,3,0.46
10,42,4,0.93
10,42,5,0.93
10,42,6,1.27
10,43,0,14.83
10,43,1,16.92
10,43,2,15.87
10,43,3,18.19
10,43,4,14.95
10,43,5,11.59
10,43,6,11.7
10,45,0,0.93
10,45,1,0.7
10,45,2,1.74
10,45,3,1.39
10,45,4,1.27
10,45,5,0.35
10,45,6,0.46
10,48,0,20.63
10,48,1,18.89
10,48,2,20.39
10,48,3,20.97
10,48,4,20.51
10,48,5,19.35
10,48,6,22.71
10,50,0,4.98
10,50,1,7.76
10,50,2,7.3
10,50,3,6.03
10,50,4,7.3
10,50,5,6.72
10,50,6,7.65
10,68,0,17.96
10,68,1,20.16
10,68,2,24.45
10,68,3,24.1
10,68,4,22.6
10,68,5,19.24
10,68,6,15.06
10,74,0,1.39
10,74,1,1.27
10,74,2,1.85
10,74,3,2.55
10,74,4,1.74
10,74,5,1.74
10,74,6,2.09
10,75,0,5.45
10,75,1,6.84
10,75,2,8.46
10,75,3,8.23
10,75,4,6.03
10,75,5,7.18
10,75,6,5.91
10,79,0,10.66
10,79,1,10.31
10,79,2,8.69
10,79,3,9.27
10,79,4,10.08
10,79,5,13.56
10,79,6,12.28
10,87,0,3.48
10,87,1,3.36
10,87,2,3.48
10,87,3,5.45
10,87,4,3.71
10,87,5,4.87
10,87,6,3.13
10,88,0,1.74
10,88,1,1.04
10,88,2,2.2
10,88,3,2.09
10,88,4,1.51
10,88,5,1.27
10,88,6,1.16
10,90,0,10.66
10,90,1,12.17
10,90,2,14.48
10,90,3,13.9
10,90,4,10.43
10,90,5,15.06
10,90,6,11.12
10,100,0,12.75
10,100,1,13.21
10,100,2,15.99
10,100,3,16.22
10,100,4,13.67
10,100,5,12.86
10,100,6,12.75
10,107,0,13.67
10,107,1,20.51
10,107,2,23.29
10,107,3,20.05
10,107,4,18.89
10,107,5,17.38
10,107,6,17.15
10,113,0,8.11
10,113,1,11.59
10,113,2,12.98
10,113,3,11.01
10,113,4,10.31
10,113,5,7.53
10,113,6,8.23
10,114,0,3.24
10,114,1,4.17
10,114,2,4.63
10,114,3,5.91
10,114,4,5.1
10,114,5,4.06
10,114,6,3.59
10,116,0,0.23
10,116,1,0.23
10,116,2,0.81
10,116,3,1.04
10,116,4,0.12
10,116,5,0.7
10,116,6,0.7
10,120,5,0.12
10,125,0,3.48
10,125,1,4.75
10,125,2,3.82
10,125,3,5.21
10,125,4,4.17
10,125,5,3.48
10,125,6,3.01
10,127,6,0.12
10,137,0,9.39
10,137,1,10.2
10,137,2,9.62
10,137,3,12.51
10,137,4,9.73
10,137,5,8.34
10,137,6,7.53
10,140,0,21.9
10,140,1,26.77
10,140,2,29.32
10,140,3,26.3
10,140,4,22.13
10,140,5,17.38
10,140,6,13.33
10,141,0,20.63
10,141,1,22.6
10,141,2,20.97
10,141,3,29.78
10,141,4,23.52
10,141,5,23.41
10,141,6,19.12
10,142,0,23.99
10,142,1,28.16
10,142,2,27.69
10,142,3,29.78
10,142,4,27.58
10,142,5,25.14
10,142,6,25.61
10,143,0,11.94
10,143,1,12.75
10,143,2,12.98
10,143,3,13.67
10,143,4,13.56
10,143,5,9.85
10,143,6,9.97
10,144,0,3.01
10,144,1,3.01
10,144,2,3.13
10,144,3,2.9
10,144,4,2.78
10,144,5,2.32
10,144,6,3.13
10,148,0,2.2
10,148,1,2.09
10,148,2,2.67
10,148,3,3.13
10,148,4,1.85
10,148,5,3.01
10,148,6,3.94
10,151,0,8.0
10,151,1,8.34
10,151,2,9.62
10,151,3,8.81
10,151,4,9.5
10,151,5,8.81
10,151,6,10.78
10,152,0,0.35
10,152,1,0.46
10,152,2,0.7
10,152,3,0.35
10,152,4,0.58
10,152,5,0.46
10,152,6,0.7
10,153,1,0.12
10,158,0,4.17
10,158,1,4.06
10,158,2,3.01
10,158,3,6.03
10,158,4,3.71
10,158,5,4.4
10,158,6,2.78
10,161,0,38.47
10,161,1,38.93
10,161,2,39.75
10,161,3,42.29
10,161,4,35.11
10,161,5,25.72
10,161,6,22.25
10,162,0,30.94
10,162,1,36.27
10,162,2,34.18
10,162,3,37.54
10,162,4,28.85
10,162,5,25.72
10,162,6,25.96
10,163,0,21.78
10,163,1,21.78
10,163,2,24.8
10,163,3,25.84
10,163,4,27.69
10,163,5,21.67
10,163,6,23.64
10,164,0,16.34
10,164,1,19.81
10,164,2,21.67
10,164,3,19.24
10,164,4,17.38
10,164,5,15.06
10,164,6,14.95
10,166,0,3.36
10,166,1,4.06
10,166,2,4.75
10,166,3,4.63
10,166,4,4.17
10,166,5,3.59
10,166,6,3.13
10,170,0,27.93
10,170,1,31.98
10,170,2,33.95
10,170,3,34.18
10,170,4,30.24
10,170,5,23.99
10,170,6,22.02
10,186,0,38.12
10,186,1,42.06
10,186,2,42.18
10,186,3,39.98
10,186,4,29.9
10,186,5,27.81
10,186,6,23.29
10,194,4,0.12
10,194,6,0.23
10,209,0,0.93
10,209,1,1.27
10,209,2,0.58
10,209,3,0.93
10,209,4,0.46
10,209,5,1.39
10,209,6,0.81
10,211,0,2.43
10,211,1,3.13
10,211,2,3.13
10,211,3,3.94
10,211,4,3.48
10,211,5,3.01
10,211,6,2.43
